-0.010773907,0.24540567,9.680356
-0.01316811,0.24121583,9.677961
-0.017956512,0.25079262,9.679757
0.012569559,0.23582886,9.68275
-0.42437226,0.7697359,9.680356
0.635062,-0.29568392,9.658808
-0.76075757,0.5267244,9.673772
0.35793316,0.08738836,9.669582
-0.7230489,0.5243302,9.688137
0.49081135,-0.10534488,9.685743
